Title,Company,Source,Link,Date Posted,Will Apply,Applied,Date Applied
"Associate, Strategic Finance",Verkada,LinkedIn,https://www.linkedin.com/jobs/view/associate-strategic-finance-at-verkada-2821950962?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=fAUImJ4Mnn7s6BApZrZK5A%3D%3D&position=7&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Sales Development Representative- Outbound,Sage,LinkedIn,https://www.linkedin.com/jobs/view/sales-development-representative-outbound-at-sage-2821917300?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=bi4CegOqBr9lieCCvHMB1w%3D%3D&position=8&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
GNSS Navigation Software Engineer,Samsung Electronics America,LinkedIn,https://www.linkedin.com/jobs/view/gnss-navigation-software-engineer-at-samsung-electronics-america-2659597360?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=WlMiUbbNflfCaytzC5c3%2Fw%3D%3D&position=9&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Architectural Intern,Panafold,LinkedIn,https://www.linkedin.com/jobs/view/architectural-intern-at-panafold-2882177946?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=X0VeWMWvIkU%2FvH2Jed6KWQ%3D%3D&position=10&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Service Engineer - TechOps CICD (Remote),CrowdStrike,LinkedIn,https://www.linkedin.com/jobs/view/service-engineer-techops-cicd-remote-at-crowdstrike-2853614862?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=BAKqpF11y4KizKXfIsyNnA%3D%3D&position=11&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Battery Management System Development Engineer,Capital Markets Placement,LinkedIn,https://www.linkedin.com/jobs/view/battery-management-system-development-engineer-at-capital-markets-placement-2882140583?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=LlGd64ohJobP9fJ4AvsLKw%3D%3D&position=12&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Application Security Engineer,Skydio,LinkedIn,https://www.linkedin.com/jobs/view/application-security-engineer-at-skydio-2821975101?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=MzODaGPlSJ3X5rf0IAY6vw%3D%3D&position=13&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Administrative Coordinator (1.0 FTE, Days)",Stanford Children's Health,LinkedIn,https://www.linkedin.com/jobs/view/administrative-coordinator-1-0-fte-days-at-stanford-children-s-health-2884227856?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=IEeOLVKp7YsG5L6vvNnatw%3D%3D&position=14&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Production Technician,Chai,LinkedIn,https://www.linkedin.com/jobs/view/production-technician-at-chai-2882172340?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=5mk6TvqJbK1YUXj%2FpAjovQ%3D%3D&position=15&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"2022 Intern - Product Manager, AI/ML (MBA)",Adobe,LinkedIn,https://www.linkedin.com/jobs/view/2022-intern-product-manager-ai-ml-mba-at-adobe-2821971543?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=lTVW%2BKa%2F0EFvXhPeTZ6YBw%3D%3D&position=16&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Database Administrator IV - IS-Architect DE & Integration (1.0 FTE, Days)",Stanford Children's Health,LinkedIn,https://www.linkedin.com/jobs/view/database-administrator-iv-is-architect-de-integration-1-0-fte-days-at-stanford-children-s-health-2884223785?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=lmnKNAIiVFbdraQ7bMkj7Q%3D%3D&position=17&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Program Manager, Industries",C3 AI,LinkedIn,https://www.linkedin.com/jobs/view/program-manager-industries-at-c3-ai-2499125668?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=EQGFgNm0rYYv6w5VM2vjmA%3D%3D&position=18&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Circuit Characterization Engineer,Quantum-Si,LinkedIn,https://www.linkedin.com/jobs/view/circuit-characterization-engineer-at-quantum-si-2826440651?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=VG2n5du%2Fg%2BkIA42XMo3raA%3D%3D&position=19&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Site Reliability Engineer - Federal,C3 AI,LinkedIn,https://www.linkedin.com/jobs/view/site-reliability-engineer-federal-at-c3-ai-2880992942?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=DdgLeN2%2BpQv1WG78t1kn%2BA%3D%3D&position=20&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Workplace Design Coordinator,Aquent,LinkedIn,https://www.linkedin.com/jobs/view/workplace-design-coordinator-at-aquent-2881444164?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=MivVSiOHbTmz3vWx0LQnUA%3D%3D&position=21&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Android Developer,Dice,LinkedIn,https://www.linkedin.com/jobs/view/android-developer-at-dice-2857182902?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=HQMaWA%2FlVxHWgA6tkzCugA%3D%3D&position=23&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Manufacturing Technician,Vicarious,LinkedIn,https://www.linkedin.com/jobs/view/manufacturing-technician-at-vicarious-2881421706?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=9tMuse1rJ9EkAga1FXN%2FAQ%3D%3D&position=24&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Product Application Specialist - Fluid Managment Technologies,Sartorius,LinkedIn,https://www.linkedin.com/jobs/view/product-application-specialist-fluid-managment-technologies-at-sartorius-2879096004?refId=70BWfJayyh1WpokjPNWzQg%3D%3D&trackingId=70dC2hGxk7Rd3GZO4%2F30sQ%3D%3D&position=25&pageNum=8&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Product Marketing Manager, Informatics & Software",10x Genomics,LinkedIn,https://www.linkedin.com/jobs/view/product-marketing-manager-informatics-software-at-10x-genomics-2285297089?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=heUPlT%2F0hTWN9NXiHy1ETA%3D%3D&position=1&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Field Support Representative,NXG Corp,LinkedIn,https://www.linkedin.com/jobs/view/field-support-representative-at-nxg-corp-2884214365?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=hG85LaNOSppfkJXNA052hQ%3D%3D&position=2&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Material Handler I,Eastridge Workforce Solutions,LinkedIn,https://www.linkedin.com/jobs/view/material-handler-i-at-eastridge-workforce-solutions-2882177811?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=BUxGHfx7Yd5lfiVfseR%2F%2FA%3D%3D&position=3&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
RF Engineer,Dice,LinkedIn,https://www.linkedin.com/jobs/view/rf-engineer-at-dice-2882137289?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=guDKxZRgTBVsE9p4gnenXA%3D%3D&position=4&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Java Script Developer (with hands on Programming Experience),Dice,LinkedIn,https://www.linkedin.com/jobs/view/java-script-developer-with-hands-on-programming-experience-at-dice-2883405074?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=xSvYT1yYROUXNXyvYwu1XQ%3D%3D&position=5&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Product Applications Specialist --Separation Technologies,Sartorius,LinkedIn,https://www.linkedin.com/jobs/view/product-applications-specialist-separation-technologies-at-sartorius-2879098118?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=I0bS2CZjk1zXexhPwWBAlA%3D%3D&position=6&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Salesforce Developer (Sunnyvale, California)",NR Consulting,LinkedIn,https://www.linkedin.com/jobs/view/salesforce-developer-sunnyvale-california-at-nr-consulting-2884233028?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=Xbr8Dpt94pa6%2BbY3jTeiaA%3D%3D&position=7&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Tax Paraprofessional,ACG Certified Public Acco untants,LinkedIn,N/A,2022-01-18,,,
"Data Engineer at By Area, CA.",Dice,LinkedIn,https://www.linkedin.com/jobs/view/data-engineer-at-by-area-ca-at-dice-2883401474?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=PUskmbBTrqZ9ZCyKZhBbPA%3D%3D&position=9&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"NX Patient Experience Navigator (0.001FTE, Days)",Stanford Children's Health,LinkedIn,https://www.linkedin.com/jobs/view/nx-patient-experience-navigator-0-001fte-days-at-stanford-children-s-health-2884212533?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=aE62R5LpTYCcjiDCkNaJOg%3D%3D&position=10&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"In-Take Coordinator - Clinic-Hosp-PDC-Santa Cruz-JV (0.5 FTE, Days)",Stanford Children's Health,LinkedIn,https://www.linkedin.com/jobs/view/in-take-coordinator-clinic-hosp-pdc-santa-cruz-jv-0-5-fte-days-at-stanford-children-s-health-2884210375?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=EzhDM3Yj3SINpxsLNBR0SA%3D%3D&position=11&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Human Resources Recruitment Assistant,"D3 Legal Search, LLC",LinkedIn,https://www.linkedin.com/jobs/view/human-resources-recruitment-assistant-at-d3-legal-search-llc-2880938442?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=eMIsX2pHmO0%2F%2BI%2Fw5PGdhg%3D%3D&position=13&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Associate Studio Coordinator - Family Resource Center (0.001 FTE - Rotating),Stanford Children's Health,LinkedIn,https://www.linkedin.com/jobs/view/associate-studio-coordinator-family-resource-center-0-001-fte-rotating-at-stanford-children-s-health-2884215728?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=mu8c1nV4wrfBwAMKlYN7VQ%3D%3D&position=14&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Patient Access Representative I (1.0 FTE, Rotating)",Stanford Children's Health,LinkedIn,https://www.linkedin.com/jobs/view/patient-access-representative-i-1-0-fte-rotating-at-stanford-children-s-health-2884233267?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=9QJPdqaEA%2BBRs%2BhKVREQwg%3D%3D&position=15&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Bio-Medical Equipment Technician (1.0 FTE, Days)",Stanford Children's Health | Lucile Packard Children's Hospital Stanford,LinkedIn,https://www.linkedin.com/jobs/view/bio-medical-equipment-technician-1-0-fte-days-at-stanford-children-s-health-lucile-packard-children-s-hospital-stanford-2853281451?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=x3zRhcmmOzoqxEDVKsyhKw%3D%3D&position=16&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Patient Access Representative I - (1.0 FTE, Rotating)",Stanford Children's Health,LinkedIn,https://www.linkedin.com/jobs/view/patient-access-representative-i-1-0-fte-rotating-at-stanford-children-s-health-2884222293?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=UnUQKda160Ws2Q9qlw1yhQ%3D%3D&position=17&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Harwdare Tester - Battery Testing - onsite role,Dice,LinkedIn,https://www.linkedin.com/jobs/view/harwdare-tester-battery-testing-onsite-role-at-dice-2883611681?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=QDjrjTohq9Vo5miSLN0cLw%3D%3D&position=18&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Care Coordination Liaison (1.0 FTE, Days)",Stanford Children's Health,LinkedIn,https://www.linkedin.com/jobs/view/care-coordination-liaison-1-0-fte-days-at-stanford-children-s-health-2884075432?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=1swtjS890MiaWz0bhHGqeA%3D%3D&position=19&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Wafer Fab Metrology Engineer,Lumentum,LinkedIn,https://www.linkedin.com/jobs/view/wafer-fab-metrology-engineer-at-lumentum-2882130188?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=hQS9Be5RpGCMrRhAZZuvaw%3D%3D&position=20&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Coordinator, Facilities Operations Standards",Rivian,LinkedIn,https://www.linkedin.com/jobs/view/coordinator-facilities-operations-standards-at-rivian-2821962661?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=jh%2FQsSFkQfp8XQUB66bsHw%3D%3D&position=21&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Administrative Assistant,iConnect HR Solution Consultants,LinkedIn,https://www.linkedin.com/jobs/view/administrative-assistant-at-iconnect-hr-solution-consultants-2883665835?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=IiM6V%2BB573heAWgU2LqRVw%3D%3D&position=22&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Diagnostic Warranty Specialist,"Global Channel Management, Inc.",LinkedIn,https://www.linkedin.com/jobs/view/diagnostic-warranty-specialist-at-global-channel-management-inc-2879433628?refId=lQyXs3fJOFCgt2GsX3V%2FRg%3D%3D&trackingId=y51SX4bFZPXsK7iiTl2BHw%3D%3D&position=23&pageNum=9&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Electromechanical Technician,Actalent,LinkedIn,https://www.linkedin.com/jobs/view/electromechanical-technician-at-actalent-2884006614?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=V4KmzR9f4869CRZeKOConQ%3D%3D&position=1&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Logistics Coordinator,Xerox,LinkedIn,https://www.linkedin.com/jobs/view/logistics-coordinator-at-xerox-2821177880?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=DZefReSvDquMmaFm4VDNRg%3D%3D&position=2&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Android Developer - CA Direct Client Very Urgent,Dice,LinkedIn,https://www.linkedin.com/jobs/view/android-developer-ca-direct-client-very-urgent-at-dice-2830282960?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=XqYupOUvqJiydkMSPTy4ZA%3D%3D&position=3&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Patient Access Rep I (0.001 FTE, Rotating)",Stanford Children's Health,LinkedIn,https://www.linkedin.com/jobs/view/patient-access-rep-i-0-001-fte-rotating-at-stanford-children-s-health-2884233804?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=UWaKlCx3rgk1L2ntth%2FinA%3D%3D&position=4&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Research Scientist Intern,Intel Corporation,LinkedIn,https://www.linkedin.com/jobs/view/research-scientist-intern-at-intel-corporation-2881910629?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=gOepdhMY60NQB2zb9TM7lA%3D%3D&position=5&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"HR Solutions Representative (HR Generalist I) (0.001FTE, Days)",Stanford Children's Health,LinkedIn,https://www.linkedin.com/jobs/view/hr-solutions-representative-hr-generalist-i-0-001fte-days-at-stanford-children-s-health-2884212087?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=uX2e8dsMCM%2BA60%2BLzwWkcQ%3D%3D&position=6&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Sr./Staff Performance Modeling Engineer,CyberCoders,LinkedIn,https://www.linkedin.com/jobs/view/sr-staff-performance-modeling-engineer-at-cybercoders-2881955335?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=7BfYxHMFuQbM3816wzco2g%3D%3D&position=7&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
iOS Developer,Dice,LinkedIn,https://www.linkedin.com/jobs/view/ios-developer-at-dice-2882138125?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=sptXgqlTFAM6Fpz3aSVMtw%3D%3D&position=8&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Optical Network Modeling and Design Engineer,Infinera,LinkedIn,https://www.linkedin.com/jobs/view/optical-network-modeling-and-design-engineer-at-infinera-2881671619?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=zbx5rYUsP4qeY1vd1xk1Dw%3D%3D&position=10&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Sample Receiving Support Technician,Actalent,LinkedIn,https://www.linkedin.com/jobs/view/sample-receiving-support-technician-at-actalent-2884007588?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=kdUX7ZpZIvHyU5lK2QCIhw%3D%3D&position=11&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
CPE (Customer-premises equipment ) Validation and Automation Engineer,NR Consulting,LinkedIn,https://www.linkedin.com/jobs/view/cpe-customer-premises-equipment-validation-and-automation-engineer-at-nr-consulting-2884218391?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=Nm8Z1aBoaUkW%2FptPo0kJ3Q%3D%3D&position=13&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
IOS Developer,Dice,LinkedIn,https://www.linkedin.com/jobs/view/ios-developer-at-dice-2857188513?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=TkbBHDVRkwElwSNTFM9Lmg%3D%3D&position=14&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Social Work Resource Coordinator (0.001FTE, Days)",Stanford Children's Health,LinkedIn,https://www.linkedin.com/jobs/view/social-work-resource-coordinator-0-001fte-days-at-stanford-children-s-health-2884079416?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=Yxt6u66wRrZTIEK3Xzuong%3D%3D&position=15&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Procurement Assistant - Surgical Materials (1.0 FTE, Rotating)",Stanford Children's Health,LinkedIn,https://www.linkedin.com/jobs/view/procurement-assistant-surgical-materials-1-0-fte-rotating-at-stanford-children-s-health-2884210439?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=M9nGxZEeAZWfLbFpZWo36w%3D%3D&position=16&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Research Scientist Intern, Neuromotor Interfaces: Computational Modeling (PhD)",Oculus VR,LinkedIn,https://www.linkedin.com/jobs/view/research-scientist-intern-neuromotor-interfaces-computational-modeling-phd-at-oculus-vr-2829784327?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=JnQdVvBcImbL9zDLIyYDag%3D%3D&position=17&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Staff ASIC Verification Engineer,Infinera,LinkedIn,https://www.linkedin.com/jobs/view/staff-asic-verification-engineer-at-infinera-2856684912?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=2rL5a7g61y8MKSXWvPUwEw%3D%3D&position=18&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Graphic Production Artist,Cella,LinkedIn,https://www.linkedin.com/jobs/view/graphic-production-artist-at-cella-2821950282?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=KZtARgNRMqJ9veAfNvjDtg%3D%3D&position=20&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Human Resources Expert,Target,LinkedIn,https://www.linkedin.com/jobs/view/human-resources-expert-at-target-2883795013?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=ikc3N0UB49jgeWCssQCeLw%3D%3D&position=21&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Government Relations and Policy Affairs,Skydio,LinkedIn,https://www.linkedin.com/jobs/view/government-relations-and-policy-affairs-at-skydio-2821904383?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=X8wSunlLoFH3ymendnkmtA%3D%3D&position=22&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Director, Electronic Data Capture Programming",Jazz Pharmaceuticals,LinkedIn,https://www.linkedin.com/jobs/view/director-electronic-data-capture-programming-at-jazz-pharmaceuticals-2826423401?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=6AvOJ2zzCMJBKyYEEoyt7Q%3D%3D&position=23&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Maintenance Technician - A and B Shift,DRÄXLMAIER Group,LinkedIn,https://www.linkedin.com/jobs/view/maintenance-technician-a-and-b-shift-at-dr%C3%A4xlmaier-group-2884204254?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=e5zL%2FOoiLOg1xqfNBQHiVQ%3D%3D&position=24&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Director of Performance Modeling,CyberCoders,LinkedIn,https://www.linkedin.com/jobs/view/director-of-performance-modeling-at-cybercoders-2881952705?refId=9KTYh5mxXZWsDheXXonMoQ%3D%3D&trackingId=4dXafb3WxBFqpr5fiJKbLg%3D%3D&position=25&pageNum=10&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Patient Access Representative IV (1.0 FTE, Days)",Stanford Children's Health,LinkedIn,https://www.linkedin.com/jobs/view/patient-access-representative-iv-1-0-fte-days-at-stanford-children-s-health-2884227396?refId=E97sifQikX6bUKf36XKxtw%3D%3D&trackingId=lId1NfY%2FSyUCFmf%2BuBMGfA%3D%3D&position=1&pageNum=11&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Staff Data Scientist - IRL,Store No. 8,LinkedIn,https://www.linkedin.com/jobs/view/staff-data-scientist-irl-at-store-no-8-2879026119?refId=E97sifQikX6bUKf36XKxtw%3D%3D&trackingId=pccMBnjD475HIeDGYl4F1A%3D%3D&position=2&pageNum=11&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Mechanical Operator,Aequor Technologies,LinkedIn,https://www.linkedin.com/jobs/view/mechanical-operator-at-aequor-technologies-2881661643?refId=E97sifQikX6bUKf36XKxtw%3D%3D&trackingId=OXDsAynAzdBf4BE9ti9mMQ%3D%3D&position=3&pageNum=11&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Certified Neurodiagnostic Tech (0.5 FTE, Rotating)",Stanford Children's Health,LinkedIn,https://www.linkedin.com/jobs/view/certified-neurodiagnostic-tech-0-5-fte-rotating-at-stanford-children-s-health-2884226071?refId=E97sifQikX6bUKf36XKxtw%3D%3D&trackingId=o0Xb4LpohK0ZJwDYHwhdGw%3D%3D&position=4&pageNum=11&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Student Services Assistant,Ohlone College,LinkedIn,https://www.linkedin.com/jobs/view/student-services-assistant-at-ohlone-college-2883681351?refId=E97sifQikX6bUKf36XKxtw%3D%3D&trackingId=RbGIPk3mrGxEUh8QsvCLJA%3D%3D&position=6&pageNum=11&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Sales Planning - Anaplan,Snowflake,LinkedIn,https://www.linkedin.com/jobs/view/sales-planning-anaplan-at-snowflake-2879054577?refId=E97sifQikX6bUKf36XKxtw%3D%3D&trackingId=z77JPFNCDg9oZpc7Xk55fw%3D%3D&position=7&pageNum=11&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Cassandra DBA engineer - Mountain View, CA",NR Consulting,LinkedIn,https://www.linkedin.com/jobs/view/cassandra-dba-engineer-mountain-view-ca-at-nr-consulting-2884079480?refId=E97sifQikX6bUKf36XKxtw%3D%3D&trackingId=ZsOGcSTjhXlyPR1LFjWpuw%3D%3D&position=8&pageNum=11&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Assistant Behavioral Technician - Clinic-Child Psych (0.5 FTE, Days)",Stanford Children's Health,LinkedIn,https://www.linkedin.com/jobs/view/assistant-behavioral-technician-clinic-child-psych-0-5-fte-days-at-stanford-children-s-health-2884084010?refId=E97sifQikX6bUKf36XKxtw%3D%3D&trackingId=d%2BX0hjnYi%2F1V%2FxBQNTSl8g%3D%3D&position=9&pageNum=11&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
(USA) Distinguished Data Scientist - Customer Experience,Walmart,LinkedIn,https://www.linkedin.com/jobs/view/usa-distinguished-data-scientist-customer-experience-at-walmart-2879029011?refId=E97sifQikX6bUKf36XKxtw%3D%3D&trackingId=XnPV1DRXiySV1y9JlJn3Pg%3D%3D&position=10&pageNum=11&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Sales Manager F/H,VINCI,LinkedIn,https://www.linkedin.com/jobs/view/sales-manager-f-h-at-vinci-2883253605?refId=E97sifQikX6bUKf36XKxtw%3D%3D&trackingId=%2BJeLCa14FT%2FdSrwsYsqPCw%3D%3D&position=11&pageNum=11&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
CUSTOMER NAVIGATOR I,Stanford Health Care,LinkedIn,https://www.linkedin.com/jobs/view/customer-navigator-i-at-stanford-health-care-2853251180?refId=E97sifQikX6bUKf36XKxtw%3D%3D&trackingId=uucT85UaS9foKFcXpf3xMw%3D%3D&position=12&pageNum=11&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Lease Sales Representative - Business Development / B2B,JobsInLogistics.com,LinkedIn,https://www.linkedin.com/jobs/view/lease-sales-representative-business-development-b2b-at-jobsinlogistics-com-2881984932?refId=E97sifQikX6bUKf36XKxtw%3D%3D&trackingId=8YA%2FXhh5OGC2yn07OaVupQ%3D%3D&position=13&pageNum=11&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
Salesforce CPQ Developer,NR Consulting,LinkedIn,https://www.linkedin.com/jobs/view/salesforce-cpq-developer-at-nr-consulting-2884227075?refId=E97sifQikX6bUKf36XKxtw%3D%3D&trackingId=SdH4epSQBGZBFdKfdPLi5Q%3D%3D&position=14&pageNum=11&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
"Social Work Resource Coordinator CCP/PEC (1.0 FTE, Days)",Stanford Children's Health,LinkedIn,https://www.linkedin.com/jobs/view/social-work-resource-coordinator-ccp-pec-1-0-fte-days-at-stanford-children-s-health-2884226377?refId=E97sifQikX6bUKf36XKxtw%3D%3D&trackingId=1MMfQ7HDkeM8Hcdj%2FlvfHQ%3D%3D&position=15&pageNum=11&trk=public_jobs_jserp-result_search-card,2022-01-18,,,
